docPid,docName,left_context,context,right_context,lemma,pos,pos_head,pos_buiging,pos_conjtype,pos_dial,pos_genus,pos_getal,pos_getal_n,pos_graad,pos_lwtype,pos_naamval,pos_npagr,pos_ntype,pos_numtype,pos_pdtype,pos_persoon,pos_positie,pos_pvagr,pos_pvtijd,pos_spectype,pos_status,pos_vwtype,pos_vztype,pos_wvorm,phonetic,xmlid,begintime,endtime
WR-P-P-G-0000318532,Te voet van Rome naar Limburg," . Ik wil ook mijn",duit in het zakje," doen om kinderen die kanker",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.6.s.2.w.5 p.6.s.2.w.6 p.6.s.2.w.7 p.6.s.2.w.8,"   ","   "
WR-P-P-G-0000545076,"""Drempel moet nog naar omlaag''"," de politieke wereld kan een",duit in het zakje," doen . "" Onze afdeling",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.7.s.1.w.7 p.7.s.1.w.8 p.7.s.1.w.9 p.7.s.1.w.10,"   ","   "
WR-P-P-G-0000628497,"""Het werd tijd"," ook Gentenaar Ken Devaere zijn",duit in het zakje," . "" Het werd tijd",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.1.s.2.w.17 p.1.s.2.w.18 p.1.s.2.w.19 p.1.s.2.w.20,"   ","   "
WR-P-P-G-0000071061,Global Village Orchestra," in . West-Afrika doet een",duit in het zakje," met de vocale capriolen en",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.2.s.4.w.4 p.2.s.4.w.5 p.2.s.4.w.6 p.2.s.4.w.7,"   ","   "
WR-P-P-G-0000609518,Geanimeerd eten in Stadsschouwburg," het complex , doet haar",duit in het zakje," met 2,5 miljoen . Eén",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.2.s.2.w.11 p.2.s.2.w.12 p.2.s.2.w.13 p.2.s.2.w.14,"   ","   "
WR-P-P-G-0000594962,Diestse scholieren naar Sjanghai," ( SVS ) doet een",duit in het zakje," , net als de Diestse",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.5.s.2.w.10 p.5.s.2.w.11 p.5.s.2.w.12 p.5.s.2.w.13,"   ","   "
WR-P-P-G-0000202154,Beeldende kunstwereld zet alarmsignaal achter 0110," Een voorbijrijdende taxi doet zijn",duit in het zakje," door eens flink te toeteren",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.3.s.5.w.6 p.3.s.5.w.7 p.3.s.5.w.8 p.3.s.5.w.9,"   ","   "
WR-P-P-G-0000713978,Mooiste theater ter wereld," de Electrabel Nachten doen hun",duit in het zakje," . Betovering en traditie op",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.5.s.2.w.8 p.5.s.2.w.9 p.5.s.2.w.10 p.5.s.2.w.11,"   ","   "
WR-P-P-G-0000346154,Directeur dorpsschool krijgt cheque van 3.300 euro," waren ook sponsors die een",duit in het zakje," deden . ( CML .",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.3.s.5.w.25 p.3.s.5.w.26 p.3.s.5.w.27 p.3.s.5.w.28,"   ","   "
WR-P-P-G-0000422472,Meisjes 10 TC Kortemark PAKKEN ZILVER," afdeling 3 ploeg deed haar",duit in het zakje," . Jananika D'Hondt ( links",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.1.s.2.w.10 p.1.s.2.w.11 p.1.s.2.w.12 p.1.s.2.w.13,"   ","   "
WR-P-P-G-0000321677,Probleemloze zege," Matthijs deed iets later zijn",duit in het zakje," . De Baets had blijkbaar",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.1.s.11.w.8 p.1.s.11.w.9 p.1.s.11.w.10 p.1.s.11.w.11,"   ","   "
WR-P-P-G-0000264324,"""Niemand kan woede van 5.200 man tegenhouden''"," ook andere investeerders hebben een",duit in het zakje," gedaan . Dat zal de",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.10.s.2.w.18 p.10.s.2.w.19 p.10.s.2.w.20 p.10.s.2.w.21,"   ","   "
WR-P-P-G-0000631923,Klare taal in aanloop naar verkiezingen," waarin de Vlaamse gouverneurs hun",duit in het zakje," doen - moeten duidelijkheid scheppen",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.4.s.2.w.12 p.4.s.2.w.13 p.4.s.2.w.14 p.4.s.2.w.15,"   ","   "
WR-P-P-G-0000039313,De calorieën-kolder van Albert H.," Albert H. deed ook een",duit in het zakje," . Het bedrijf vermeldt sinds",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.1.s.2.w.7 p.1.s.2.w.8 p.1.s.2.w.9 p.1.s.2.w.10,"   ","   "
WR-P-P-G-0000554229,No title available.," ( 40 feiten ) een",duit in het zakje," . In Wachtebeke ( 18",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.5.s.5.w.28 p.5.s.5.w.29 p.5.s.5.w.30 p.5.s.5.w.31,"   ","   "
WR-P-P-G-0000329813,"«Eindelijk, dit was de overwinning die we nodig hadden»"," met twee goals eveneens zijn",duit in het zakje," . Eindelijk , zucht Dries",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.1.s.4.w.18 p.1.s.4.w.19 p.1.s.4.w.20 p.1.s.4.w.21,"   ","   "
WR-P-P-G-0000482983,Extra geld voor 200.000 schoolkinderen," dus ook minister Vandenbroucke zijn",duit in het zakje," . Maar stel dit niet",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.2.s.2.w.8 p.2.s.2.w.9 p.2.s.2.w.10 p.2.s.2.w.11,"   ","   "
WR-P-P-G-0000588061,"Stadspersoneel trekt ""schone kleren'' aan"," het ACV en ACW hun",duit in het zakje," doen . "" We verwachten",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.6.s.1.w.12 p.6.s.1.w.13 p.6.s.1.w.14 p.6.s.1.w.15,"   ","   "
WR-P-P-G-0000149416,Denkend aan de Dam," Graag doe ik ook een",duit in het zakje," : het akkoord is niet",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.4.s.1.w.6 p.4.s.1.w.7 p.4.s.1.w.8 p.4.s.1.w.9,"   ","   "
WR-P-P-G-0000649976,Muzikale toppers op huwelijksmis," enkele andere muzikale toppers hun",duit in het zakje," komen doen . Jamie De",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.3.s.2.w.9 p.3.s.2.w.10 p.3.s.2.w.11 p.3.s.2.w.12,"   ","   "
WR-P-P-G-0000668234,"""Vechten voor een plaats"," Kevins vriendin Sofie doet haar",duit in het zakje," . "" Net als mijn",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.3.s.1.w.7 p.3.s.1.w.8 p.3.s.1.w.9 p.3.s.1.w.10,"   ","   "
WR-P-P-G-0000227271,Duval Guillaume blijft de grootste," % ) deden hier een",duit in het zakje," . Air , op nummer",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.3.s.3.w.20 p.3.s.3.w.21 p.3.s.3.w.22 p.3.s.3.w.23,"   ","   "
WR-P-P-G-0000101147,Verslaafd aan fantasie," . Anderen deden ook een",duit in het zakje," : André is een pocher",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.4.s.1.w.5 p.4.s.1.w.6 p.4.s.1.w.7 p.4.s.1.w.8,"   ","   "
WR-P-P-G-0000322482,«Wim Ceelen mag zich opmaken voor stripact»," zou ook keeper Billet zijn",duit in het zakje," doen ( lacht) ( SDH",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.2.s.7.w.14 p.2.s.7.w.15 p.2.s.7.w.16 p.2.s.7.w.17,"   ","   "
WR-P-P-G-0000191787,No title available.," . Ursula Andress doet haar",duit in het zakje," door in de James Bond-film",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.14.s.4.w.5 p.14.s.4.w.6 p.14.s.4.w.7 p.14.s.4.w.8,"   ","   "
WR-P-P-G-0000228742,Vrijwilligers houden grote schoonmaak," heel wat jeugdbewegingen deden hun",duit in het zakje," . Zo namen de scouts",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.2.s.4.w.7 p.2.s.4.w.8 p.2.s.4.w.9 p.2.s.4.w.10,"   ","   "
WR-P-P-G-0000063378,15 MEI 2002 GALMT NOG NA IN DE PARTIJEN... MAAR HOE `ONTHAAG' JE? HET CDA HEEFT EEN IDEE HOE," Zelfs het kabinet doet een",duit in het zakje," . Minister Remkes ( Binnenlandse",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.10.s.2.w.6 p.10.s.2.w.7 p.10.s.2.w.8 p.10.s.2.w.9,"   ","   "
WR-P-P-G-0000609588,Topkunstwerk voor Oud Sint-Jan," dat ook Interbad hiervoor zijn",duit in het zakje," moest doen . Laloo relativeerde",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.8.s.1.w.22 p.8.s.1.w.23 p.8.s.1.w.24 p.8.s.1.w.25,"   ","   "
WR-P-P-G-0000487781,«We hebben altijd iets om te vieren»," onze beloften doen daarbij hun",duit in het zakje," ( FHN ) ",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.5.s.7.w.7 p.5.s.7.w.8 p.5.s.7.w.9 p.5.s.7.w.10,"   ","   "
WR-P-P-G-0000653738,No title available.," Akanakimana en Troch deden hun",duit in het zakje," . ( RWD ) NEDERENAME",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.5.s.2.w.24 p.5.s.2.w.25 p.5.s.2.w.26 p.5.s.2.w.27,"   ","   "
WR-P-P-G-0000285431,Korte berichten uit de regio Limburg," ' , doet ook zijn",duit in het zakje," met zijn humoristische en satirische",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.1.s.3.w.27 p.1.s.3.w.28 p.1.s.3.w.29 p.1.s.3.w.30,"   ","   "
WR-P-P-G-0000107288,Don Juan zonder zinderende driften," terrein niet zonder een flinke",duit in het zakje," te zullen verlaten . Dit",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.5.s.2.w.51 p.5.s.2.w.52 p.5.s.2.w.53 p.5.s.2.w.54,"   ","   "
WR-P-P-G-0000563480,De Schuddebeurze breidt uit met acht hectare," met een jaarlijkse toelage zijn",duit in het zakje," . Het resterende bedrag komt",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.4.s.2.w.23 p.4.s.2.w.24 p.4.s.2.w.25 p.4.s.2.w.26,"   ","   "
WR-P-P-G-0000189939,Vlaanderen boven op de Mont Ventoux," motorcrosser Joël Smets doet zijn",duit in het zakje," ; hij wil de Mont",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.7.s.4.w.7 p.7.s.4.w.8 p.7.s.4.w.9 p.7.s.4.w.10,"   ","   "
WR-P-P-G-0000585511,"""Klaar voor de eindspurt"," Ovaere deed ook nog zijn",duit in het zakje," . "" Dankzij een sterke",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.3.s.4.w.11 p.3.s.4.w.12 p.3.s.4.w.13 p.3.s.4.w.14,"   ","   "
WR-P-P-G-0000608544,Kunst in schooltuin," de school deden eveneens een",duit in het zakje," . Ook nu de tuin",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.4.s.1.w.35 p.4.s.1.w.36 p.4.s.1.w.37 p.4.s.1.w.38,"   ","   "
WR-P-P-G-0000707055,Extra geld voor toerisme creëert 206 nieuwe jobs," Grenslandhallen konden op een aardige",duit in het zakje," rekenen . Hoeveel bijkomende jobs",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.4.s.2.w.9 p.4.s.2.w.10 p.4.s.2.w.11 p.4.s.2.w.12,"   ","   "
WR-P-P-G-0000330186,Jeugdprospectie op Waregem," . Het stadsbestuur doet een",duit in het zakje," en diverse investeerders hebben beloofd",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.6.s.3.w.5 p.6.s.3.w.6 p.6.s.3.w.7 p.6.s.3.w.8,"   ","   "
WR-P-P-G-0000628466,"""Werken is gezond, het is geen ziekte''"," de dag legt om zijn",duit in het zakje," te doen . Christophe CHANTZIS",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.7.s.6.w.18 p.7.s.6.w.19 p.7.s.6.w.20 p.7.s.6.w.21,"   ","   "
WR-P-P-G-0000206016,Voetbalclub Brussels breidt stadion fors uit," de gemeente Molenbeek doet een",duit in het zakje," , net als enkele privépartners",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.4.s.1.w.7 p.4.s.1.w.8 p.4.s.1.w.9 p.4.s.1.w.10,"   ","   "
WR-P-P-G-0000596729,Wonen op het water niet voor bohémiens," Ook de stad doet haar",duit in het zakje," en maakt het soms onnodig",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.9.s.1.w.6 p.9.s.1.w.7 p.9.s.1.w.8 p.9.s.1.w.9,"   ","   "
WR-P-P-G-0000216727,Tonnen extra zand voor Hasseltse strand," Hasseltse stadsbestuur doet alvast zijn",duit in het zakje," door "" Hasselt Beach ''",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.6.s.1.w.7 p.6.s.1.w.8 p.6.s.1.w.9 p.6.s.1.w.10,"   ","   "
WR-P-P-G-0000480694,Tielt stunt tegen Gullegem," punten maakten , deden hun",duit in het zakje," ( DCWO ) ",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.5.s.9.w.25 p.5.s.9.w.26 p.5.s.9.w.27 p.5.s.9.w.28,"   ","   "
WR-P-P-G-0000191874,(meerdere artikels)," Bourgeois doet nu ook zijn",duit in het zakje," : 443.000 euro , het",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.4.s.6.w.11 p.4.s.6.w.12 p.4.s.6.w.13 p.4.s.6.w.14,"   ","   "
WR-P-P-G-0000287508,Een spektakel van de bovenste plank," invaller , deed nog zijn",duit in het zakje," . Hij snoepte de uitgekomen",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.2.s.14.w.12 p.2.s.14.w.13 p.2.s.14.w.14 p.2.s.14.w.15,"   ","   "
WR-P-P-G-0000195119,Innerlijke dimensies," dimensies doet de Botanique zijn",duit in het zakje," van het beeldenfestival dat de",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.2.s.1.w.10 p.2.s.1.w.11 p.2.s.1.w.12 p.2.s.1.w.13,"   ","   "
WR-P-P-G-0000688106,Regering viseert vrijstelling spaarboekjes," de andere deelregeringen ook hun",duit in het zakje," doen . "" Daar rijst",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.10.s.1.w.19 p.10.s.1.w.20 p.10.s.1.w.21 p.10.s.1.w.22,"   ","   "
WR-P-P-G-0000350859,Vrijwilligers helpen voor vijftiende maal arme Roemenen," stadsbestuur van Ieper doet een",duit in het zakje," . ( DDW ) ",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.5.s.2.w.8 p.5.s.2.w.9 p.5.s.2.w.10 p.5.s.2.w.11,"   ","   "
WR-P-P-G-0000183552,Gids om de hoek," , tenminste als iedereen zijn",duit in het zakje," doet . Meer dan wat",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.2.s.4.w.14 p.2.s.4.w.15 p.2.s.4.w.16 p.2.s.4.w.17,"   ","   "
WR-P-P-G-0000597836,"""We eindigen sterk"," toe dat anderen ook hun",duit in het zakje," hebben gedaan . Zo waren",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.3.s.2.w.17 p.3.s.2.w.18 p.3.s.2.w.19 p.3.s.2.w.20,"   ","   "
WR-P-P-G-0000525904,Korte berichten," kunnen we allemaal wel een",duit in het zakje," doen en is Sinterklaas een",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.10.s.1.w.7 p.10.s.1.w.8 p.10.s.1.w.9 p.10.s.1.w.10,"   ","   "
WR-P-P-G-0000393864,Kester maakt zich op voor druk kermisweekend," Het gemeentebestuur doet ook een",duit in het zakje," met een receptie in de",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.2.s.1.w.6 p.2.s.1.w.7 p.2.s.1.w.8 p.2.s.1.w.9,"   ","   "
WR-P-P-G-0000309987,«Ik had zeker vijf keer kunnen scoren»," de spelers deden alvast hun",duit in het zakje," . Door een 2 -",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.4.s.1.w.15 p.4.s.1.w.16 p.4.s.1.w.17 p.4.s.1.w.18,"   ","   "
WR-P-P-G-0000332076,Spirit wil zwaluw in regio redden," , kan ook Deinze een",duit in het zakje," doen , motiveert De Groote",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.3.s.4.w.20 p.3.s.4.w.21 p.3.s.4.w.22 p.3.s.4.w.23,"   ","   "
WR-P-P-G-0000344922,Titel komt weer dichterbij," een ongelukkige own-doelpunt ongewild zijn",duit in het zakje," . Lyra , een uur",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.1.s.4.w.20 p.1.s.4.w.21 p.1.s.4.w.22 p.1.s.4.w.23,"   ","   "
WR-P-P-G-0000677433,BV's op Laatste Avondmaal voor het goede doel," slot doen we een ferme",duit in het zakje," van het Rode Kruis van",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.3.s.5.w.7 p.3.s.5.w.8 p.3.s.5.w.9 p.3.s.5.w.10,"   ","   "
WR-P-P-G-0000225421,Aannemer daagt kunstencentrum STUK voor de rechter," deed de universiteit een extra",duit in het zakje," via een renteloze lening van",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.6.s.4.w.13 p.6.s.4.w.14 p.6.s.4.w.15 p.6.s.4.w.16,"   ","   "
WR-P-P-G-0000173772,De Afrikaanse standaard van de blues," Junksharmonicaspeler Steven De Bruyn een",duit in het zakje," kwam doen , moest volgens",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.5.s.2.w.20 p.5.s.2.w.21 p.5.s.2.w.22 p.5.s.2.w.23,"   ","   "
WR-P-P-G-0000611895,Attracties moeten jeugd naar wandelhappening halen," firma Willy Naessens doet een",duit in het zakje," om her en der langs",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.2.s.4.w.20 p.2.s.4.w.21 p.2.s.4.w.22 p.2.s.4.w.23,"   ","   "
WR-P-P-G-0000171642,België houdt biobrandstof op laag pitje," , moet de overheid een",duit in het zakje," doen om ze voor de",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.3.s.2.w.24 p.3.s.2.w.25 p.3.s.2.w.26 p.3.s.2.w.27,"   ","   "
WR-P-P-G-0000720736,Dido in de bres voor slachtoffers landmijnen," we als jeugdhuis ook onze",duit in het zakje," te doen . We belandden",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.3.s.2.w.44 p.3.s.2.w.45 p.3.s.2.w.46 p.3.s.2.w.47,"   ","   "
WR-P-P-G-0000459717,Artikel zonder titel," doelman Vanswijgenhoven meer dan zijn",duit in het zakje," voor de overwinning van Nieuwerkerken",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.5.s.1.w.11 p.5.s.1.w.12 p.5.s.1.w.13 p.5.s.1.w.14,"   ","   "
WR-P-P-G-0000129618,Zigeuners worden te vaak aan hun lot overgelaten," minderheidsgroepen zelf moeten ook een",duit in het zakje," doen . "" Zij moeten",duit in het zak,"N(soort,ev,basis,zijd,stan) VZ(init) LID(bep,stan,evon) N(soort,ev,dim,onz,stan)",N VZ LID N,,,,,,,,,,,,,,,,,,,,,,,"   ",p.7.s.2.w.7 p.7.s.2.w.8 p.7.s.2.w.9 p.7.s.2.w.10,"   ","   "
